date_ist,time_ist,location,lat,lon,temp_c,humidity,pressure_mb,windspeed_kph,condition_text,description,aqi_index,pm2_5,pm10,co,no2
19/04/2025,23:00,Anand Vihar,28.6469,77.316,29.2,52,980.1,11.9,Clear sky,WMO Code 0,485,122.0,761.8,493,12.7
19/04/2025,0:00,Connaught Place,28.6304,77.2177,30.3,48,978.3,8.6,Clear sky,WMO Code 0,182,59.4,270.1,679,12.7
19/04/2025,1:00,Connaught Place,28.6304,77.2177,29.8,48,978.0,8.0,Clear sky,WMO Code 0,183,67.3,319.4,565,12.2
19/04/2025,2:00,Connaught Place,28.6304,77.2177,29.5,48,977.7,10.7,Clear sky,WMO Code 0,185,79.2,417.2,486,11.9
19/04/2025,3:00,Connaught Place,28.6304,77.2177,29.0,50,977.6,10.9,Clear sky,WMO Code 0,188,90.6,508.5,476,11.8
19/04/2025,4:00,Connaught Place,28.6304,77.2177,28.5,53,977.7,10.7,Clear sky,WMO Code 0,194,99.9,577.4,501,11.9
19/04/2025,5:00,Connaught Place,28.6304,77.2177,28.1,56,978.4,10.7,Clear sky,WMO Code 0,204,85.2,435.9,536,13.9
19/04/2025,6:00,Connaught Place,28.6304,77.2177,27.7,63,979.7,11.5,Clear sky,WMO Code 0,216,92.0,448.0,587,16.0
19/04/2025,7:00,Connaught Place,28.6304,77.2177,28.5,61,980.7,10.3,Clear sky,WMO Code 0,229,96.9,497.3,647,18.8
19/04/2025,8:00,Connaught Place,28.6304,77.2177,30.2,56,981.4,10.4,Clear sky,WMO Code 0,244,101.5,553.2,668,19.5
19/04/2025,9:00,Connaught Place,28.6304,77.2177,32.2,50,981.8,10.8,Clear sky,WMO Code 0,259,105.9,612.8,619,16.2
19/04/2025,10:00,Connaught Place,28.6304,77.2177,34.4,43,981.6,12.6,Clear sky,WMO Code 0,274,113.4,694.8,532,10.8
19/04/2025,11:00,Connaught Place,28.6304,77.2177,36.5,34,980.9,11.8,Clear sky,WMO Code 0,293,119.2,769.3,453,6.7
19/04/2025,12:00,Connaught Place,28.6304,77.2177,38.2,26,980.0,10.6,Clear sky,WMO Code 0,313,117.8,800.9,395,5.0
19/04/2025,13:00,Connaught Place,28.6304,77.2177,39.7,16,978.8,10.9,Mainly clear,WMO Code 1,334,109.2,769.3,347,4.6
19/04/2025,14:00,Connaught Place,28.6304,77.2177,40.0,16,977.3,11.7,Clear sky,WMO Code 0,355,97.8,711.5,318,5.0
19/04/2025,15:00,Connaught Place,28.6304,77.2177,40.3,14,976.8,11.5,Partly cloudy,WMO Code 2,374,91.0,674.3,315,6.2
19/04/2025,16:00,Connaught Place,28.6304,77.2177,39.8,14,976.0,7.9,Mainly clear,WMO Code 1,392,84.3,620.3,332,8.2
19/04/2025,17:00,Connaught Place,28.6304,77.2177,35.9,31,975.8,15.9,Mainly clear,WMO Code 1,405,97.1,715.3,361,11.7
19/04/2025,18:00,Connaught Place,28.6304,77.2177,32.8,37,976.8,18.8,Clear sky,WMO Code 0,418,93.4,640.7,411,12.9
19/04/2025,19:00,Connaught Place,28.6304,77.2177,32.5,39,977.4,14.8,Clear sky,WMO Code 0,430,107.6,683.6,473,14.5
19/04/2025,20:00,Connaught Place,28.6304,77.2177,31.5,41,978.0,10.9,Clear sky,WMO Code 0,441,115.0,728.3,516,15.4
19/04/2025,21:00,Connaught Place,28.6304,77.2177,31.0,43,978.6,11.9,Clear sky,WMO Code 0,455,115.7,707.8,525,14.9
19/04/2025,22:00,Connaught Place,28.6304,77.2177,30.2,47,978.6,14.5,Clear sky,WMO Code 0,468,119.2,726.4,516,13.7
19/04/2025,23:00,Connaught Place,28.6304,77.2177,29.7,49,978.6,13.1,Clear sky,WMO Code 0,485,122.0,761.8,499,12.7
19/04/2025,0:00,Dwarka,28.5882,77.0494,30.5,46,978.7,9.9,Clear sky,WMO Code 0,938,238.4,1944.6,692,12.4
19/04/2025,1:00,Dwarka,28.5882,77.0494,29.5,49,978.5,9.2,Clear sky,WMO Code 0,997,197.9,1527.4,590,10.7
19/04/2025,2:00,Dwarka,28.5882,77.0494,29.0,50,978.3,10.3,Clear sky,WMO Code 0,1042,195.6,1527.4,514,9.4
19/04/2025,3:00,Dwarka,28.5882,77.0494,28.6,51,978.1,11.8,Clear sky,WMO Code 0,1090,219.8,1769.5,491,8.5
19/04/2025,4:00,Dwarka,28.5882,77.0494,28.4,53,978.3,11.8,Clear sky,WMO Code 0,1149,224.4,1795.6,494,7.9
19/04/2025,5:00,Dwarka,28.5882,77.0494,28.0,56,978.8,12.1,Clear sky,WMO Code 0,1209,171.8,1322.5,508,9.6
19/04/2025,6:00,Dwarka,28.5882,77.0494,27.4,64,980.3,13.5,Clear sky,WMO Code 0,1251,193.2,1516.2,544,11.3
19/04/2025,7:00,Dwarka,28.5882,77.0494,28.3,62,981.3,10.6,Clear sky,WMO Code 0,1299,215.6,1635.4,591,13.4
19/04/2025,8:00,Dwarka,28.5882,77.0494,30.1,57,981.9,11.5,Clear sky,WMO Code 0,1340,204.9,1687.6,606,14.0
19/04/2025,9:00,Dwarka,28.5882,77.0494,32.3,50,982.3,11.8,Clear sky,WMO Code 0,1377,220.7,1929.7,559,11.5
19/04/2025,10:00,Dwarka,28.5882,77.0494,34.5,42,982.0,13.1,Clear sky,WMO Code 0,1414,232.8,2093.6,479,7.5
19/04/2025,11:00,Dwarka,28.5882,77.0494,36.4,34,981.4,12.0,Clear sky,WMO Code 0,1454,226.3,2056.4,407,4.4
19/04/2025,12:00,Dwarka,28.5882,77.0494,38.2,26,980.5,11.0,Clear sky,WMO Code 0,1496,194.6,1777.0,352,3.1
19/04/2025,13:00,Dwarka,28.5882,77.0494,39.2,20,979.3,11.1,Mainly clear,WMO Code 1,1532,149.0,1385.8,304,2.7
19/04/2025,14:00,Dwarka,28.5882,77.0494,40.0,15,977.8,11.6,Clear sky,WMO Code 0,1556,121.1,1154.8,274,3.2
19/04/2025,15:00,Dwarka,28.5882,77.0494,39.9,16,977.2,11.2,Mainly clear,WMO Code 1,1572,105.2,1035.6,263,4.1
19/04/2025,16:00,Dwarka,28.5882,77.0494,40.0,14,976.3,12.8,Clear sky,WMO Code 0,1584,90.6,907.1,271,5.9
19/04/2025,17:00,Dwarka,28.5882,77.0494,39.7,14,975.9,8.3,Clear sky,WMO Code 0,1596,176.0,1721.1,302,9.6
19/04/2025,18:00,Dwarka,28.5882,77.0494,33.5,37,977.1,20.8,Clear sky,WMO Code 0,1636,249.6,2287.3,379,11.9
19/04/2025,19:00,Dwarka,28.5882,77.0494,32.8,38,977.9,16.8,Clear sky,WMO Code 0,1682,336.2,2935.5,479,15.0
19/04/2025,20:00,Dwarka,28.5882,77.0494,31.5,40,978.4,15.1,Clear sky,WMO Code 0,1719,395.8,1527.4,547,16.6
19/04/2025,21:00,Dwarka,28.5882,77.0494,30.9,42,979.0,16.2,Clear sky,WMO Code 0,1676,391.2,2078.7,552,15.3
19/04/2025,22:00,Dwarka,28.5882,77.0494,30.0,47,979.0,15.8,Clear sky,WMO Code 0,1653,365.1,3092.0,525,12.6
19/04/2025,23:00,Dwarka,28.5882,77.0494,29.2,51,979.1,15.9,Clear sky,WMO Code 0,1682,338.1,2875.9,493,10.2
19/04/2025,0:00,Okhla Phase III,28.5273,77.2618,29.5,50,977.0,9.0,Mainly clear,WMO Code 1,938,238.4,1944.6,647,12.4
19/04/2025,1:00,Okhla Phase III,28.5273,77.2618,28.6,52,976.6,7.0,Clear sky,WMO Code 0,997,197.9,1527.4,541,10.7
19/04/2025,2:00,Okhla Phase III,28.5273,77.2618,28.1,53,976.6,8.5,Clear sky,WMO Code 0,1042,195.6,1527.4,472,9.4
19/04/2025,3:00,Okhla Phase III,28.5273,77.2618,27.8,55,976.3,9.5,Clear sky,WMO Code 0,1090,219.8,1769.5,475,8.5
19/04/2025,4:00,Okhla Phase III,28.5273,77.2618,27.3,59,976.6,10.0,Clear sky,WMO Code 0,1149,224.4,1795.6,515,7.9
19/04/2025,5:00,Okhla Phase III,28.5273,77.2618,26.9,62,977.1,9.7,Clear sky,WMO Code 0,1209,171.8,1322.5,551,9.6
19/04/2025,6:00,Okhla Phase III,28.5273,77.2618,26.6,68,978.5,11.9,Clear sky,WMO Code 0,1251,193.2,1516.2,578,11.3
19/04/2025,7:00,Okhla Phase III,28.5273,77.2618,27.9,65,979.6,10.4,Clear sky,WMO Code 0,1299,215.6,1635.4,601,13.4
19/04/2025,8:00,Okhla Phase III,28.5273,77.2618,29.6,59,980.2,10.9,Clear sky,WMO Code 0,1340,204.9,1687.6,600,14.0
19/04/2025,9:00,Okhla Phase III,28.5273,77.2618,31.9,52,980.7,11.6,Clear sky,WMO Code 0,1377,220.7,1929.7,557,11.5
19/04/2025,10:00,Okhla Phase III,28.5273,77.2618,34.0,45,980.5,13.4,Clear sky,WMO Code 0,1414,232.8,2093.6,491,7.5
19/04/2025,11:00,Okhla Phase III,28.5273,77.2618,35.9,37,979.7,12.0,Clear sky,WMO Code 0,1454,226.3,2056.4,430,4.4
19/04/2025,12:00,Okhla Phase III,28.5273,77.2618,37.5,28,978.9,10.5,Clear sky,WMO Code 0,1496,194.6,1777.0,382,3.1
19/04/2025,13:00,Okhla Phase III,28.5273,77.2618,38.5,22,977.7,9.2,Mainly clear,WMO Code 1,1532,149.0,1385.8,339,2.7
19/04/2025,14:00,Okhla Phase III,28.5273,77.2618,39.0,20,976.4,8.4,Partly cloudy,WMO Code 2,1556,121.1,1154.8,316,3.2
19/04/2025,15:00,Okhla Phase III,28.5273,77.2618,39.8,15,975.6,6.9,Mainly clear,WMO Code 1,1572,105.2,1035.6,320,4.1
19/04/2025,16:00,Okhla Phase III,28.5273,77.2618,39.7,15,974.8,6.9,Mainly clear,WMO Code 1,1584,90.6,907.1,342,5.9
19/04/2025,17:00,Okhla Phase III,28.5273,77.2618,38.6,15,974.4,5.8,Clear sky,WMO Code 0,1596,176.0,1721.1,372,9.6
19/04/2025,18:00,Okhla Phase III,28.5273,77.2618,32.5,38,975.7,17.8,Clear sky,WMO Code 0,1636,249.6,2287.3,413,11.9
19/04/2025,19:00,Okhla Phase III,28.5273,77.2618,31.6,41,976.3,15.7,Clear sky,WMO Code 0,1682,336.2,2935.5,461,15.0
19/04/2025,20:00,Okhla Phase III,28.5273,77.2618,30.6,42,976.8,15.2,Clear sky,WMO Code 0,1719,395.8,1527.4,493,16.6
19/04/2025,21:00,Okhla Phase III,28.5273,77.2618,30.0,47,977.3,12.5,Clear sky,WMO Code 0,1676,391.2,2078.7,497,15.3
19/04/2025,22:00,Okhla Phase III,28.5273,77.2618,29.1,51,977.4,12.6,Clear sky,WMO Code 0,1653,365.1,3092.0,486,12.6
19/04/2025,23:00,Okhla Phase III,28.5273,77.2618,28.8,53,977.5,11.5,Clear sky,WMO Code 0,1682,338.1,2875.9,471,10.2
19/04/2025,0:00,Rohini,28.7041,77.1025,30.2,48,977.7,10.3,Clear sky,WMO Code 0,182,59.4,270.1,559,12.7
19/04/2025,1:00,Rohini,28.7041,77.1025,29.7,49,977.6,10.7,Clear sky,WMO Code 0,183,67.3,319.4,507,12.2
19/04/2025,2:00,Rohini,28.7041,77.1025,29.5,48,977.0,12.9,Clear sky,WMO Code 0,185,79.2,417.2,474,11.9
19/04/2025,3:00,Rohini,28.7041,77.1025,29.2,49,976.9,13.0,Clear sky,WMO Code 0,188,90.6,508.5,472,11.8
19/04/2025,4:00,Rohini,28.7041,77.1025,28.7,52,977.2,11.1,Clear sky,WMO Code 0,194,99.9,577.4,489,11.9
19/04/2025,5:00,Rohini,28.7041,77.1025,28.2,55,977.7,11.3,Clear sky,WMO Code 0,204,85.2,435.9,520,13.9
19/04/2025,6:00,Rohini,28.7041,77.1025,27.8,62,979.2,11.4,Clear sky,WMO Code 0,216,92.0,448.0,580,16.0
19/04/2025,7:00,Rohini,28.7041,77.1025,28.8,60,980.2,10.7,Clear sky,WMO Code 0,229,96.9,497.3,654,18.8
19/04/2025,8:00,Rohini,28.7041,77.1025,30.5,55,980.8,10.3,Clear sky,WMO Code 0,244,101.5,553.2,686,19.5
19/04/2025,9:00,Rohini,28.7041,77.1025,32.5,49,981.3,11.4,Clear sky,WMO Code 0,259,105.9,612.8,643,16.2
19/04/2025,10:00,Rohini,28.7041,77.1025,34.7,41,980.9,13.6,Clear sky,WMO Code 0,274,113.4,694.8,558,10.8
19/04/2025,11:00,Rohini,28.7041,77.1025,36.7,33,980.3,12.3,Clear sky,WMO Code 0,293,119.2,769.3,478,6.7
19/04/2025,12:00,Rohini,28.7041,77.1025,38.4,25,979.4,11.3,Clear sky,WMO Code 0,313,117.8,800.9,411,5.0
19/04/2025,13:00,Rohini,28.7041,77.1025,39.7,19,978.1,10.8,Clear sky,WMO Code 0,334,109.2,769.3,348,4.6
19/04/2025,14:00,Rohini,28.7041,77.1025,40.3,14,976.7,11.0,Mainly clear,WMO Code 1,355,97.8,711.5,312,5.0
19/04/2025,15:00,Rohini,28.7041,77.1025,40.7,13,976.1,12.5,Mainly clear,WMO Code 1,374,91.0,674.3,318,6.2
19/04/2025,16:00,Rohini,28.7041,77.1025,40.2,13,975.5,6.0,Clear sky,WMO Code 0,392,84.3,620.3,351,8.2
19/04/2025,17:00,Rohini,28.7041,77.1025,36.0,29,975.2,17.7,Clear sky,WMO Code 0,405,97.1,715.3,387,11.7
19/04/2025,18:00,Rohini,28.7041,77.1025,33.1,37,976.2,20.6,Clear sky,WMO Code 0,418,93.4,640.7,421,12.9
19/04/2025,19:00,Rohini,28.7041,77.1025,32.5,38,976.9,15.1,Clear sky,WMO Code 0,430,107.6,683.6,458,14.5
19/04/2025,20:00,Rohini,28.7041,77.1025,31.6,41,977.3,15.6,Clear sky,WMO Code 0,441,115.0,728.3,485,15.4
19/04/2025,21:00,Rohini,28.7041,77.1025,31.2,42,978.0,13.4,Clear sky,WMO Code 0,455,115.7,707.8,497,14.9
19/04/2025,22:00,Rohini,28.7041,77.1025,30.4,45,977.9,15.8,Clear sky,WMO Code 0,468,119.2,726.4,500,13.7
19/04/2025,23:00,Rohini,28.7041,77.1025,29.9,48,978.0,16.2,Clear sky,WMO Code 0,485,122.0,761.8,494,12.7
19/04/2025,0:00,IGI Airport,28.5562,77.1,30.5,46,976.2,9.9,Clear sky,WMO Code 0,938,238.4,1944.6,693,12.4
19/04/2025,1:00,IGI Airport,28.5562,77.1,29.5,49,976.0,9.2,Clear sky,WMO Code 0,997,197.9,1527.4,579,10.7
19/04/2025,2:00,IGI Airport,28.5562,77.1,29.0,50,975.8,10.3,Clear sky,WMO Code 0,1042,195.6,1527.4,498,9.4
19/04/2025,3:00,IGI Airport,28.5562,77.1,28.6,51,975.6,11.8,Clear sky,WMO Code 0,1090,219.8,1769.5,480,8.5
19/04/2025,4:00,IGI Airport,28.5562,77.1,28.4,53,975.7,11.8,Clear sky,WMO Code 0,1149,224.4,1795.6,494,7.9
19/04/2025,5:00,IGI Airport,28.5562,77.1,28.0,56,976.3,12.1,Clear sky,WMO Code 0,1209,171.8,1322.5,519,9.6
19/04/2025,6:00,IGI Airport,28.5562,77.1,27.4,64,977.8,13.5,Clear sky,WMO Code 0,1251,193.2,1516.2,565,11.3
19/04/2025,7:00,IGI Airport,28.5562,77.1,28.3,62,978.7,10.6,Clear sky,WMO Code 0,1299,215.6,1635.4,623,13.4
19/04/2025,8:00,IGI Airport,28.5562,77.1,30.1,57,979.4,11.5,Clear sky,WMO Code 0,1340,204.9,1687.6,644,14.0
19/04/2025,9:00,IGI Airport,28.5562,77.1,32.3,50,979.8,11.8,Clear sky,WMO Code 0,1377,220.7,1929.7,598,11.5
19/04/2025,10:00,IGI Airport,28.5562,77.1,34.5,42,979.6,13.1,Clear sky,WMO Code 0,1414,232.8,2093.6,516,7.5
19/04/2025,11:00,IGI Airport,28.5562,77.1,36.4,34,978.9,12.0,Clear sky,WMO Code 0,1454,226.3,2056.4,441,4.4
19/04/2025,12:00,IGI Airport,28.5562,77.1,38.2,26,978.0,11.0,Clear sky,WMO Code 0,1496,194.6,1777.0,384,3.1
19/04/2025,13:00,IGI Airport,28.5562,77.1,39.2,20,976.8,11.1,Mainly clear,WMO Code 1,1532,149.0,1385.8,334,2.7
19/04/2025,14:00,IGI Airport,28.5562,77.1,40.0,15,975.3,11.6,Clear sky,WMO Code 0,1556,121.1,1154.8,303,3.2
19/04/2025,15:00,IGI Airport,28.5562,77.1,39.9,16,974.7,11.2,Mainly clear,WMO Code 1,1572,105.2,1035.6,295,4.1
19/04/2025,16:00,IGI Airport,28.5562,77.1,40.0,14,973.9,12.8,Clear sky,WMO Code 0,1584,90.6,907.1,306,5.9
19/04/2025,17:00,IGI Airport,28.5562,77.1,39.7,14,973.5,8.3,Clear sky,WMO Code 0,1596,176.0,1721.1,338,9.6
19/04/2025,18:00,IGI Airport,28.5562,77.1,33.5,37,974.6,20.8,Clear sky,WMO Code 0,1636,249.6,2287.3,408,11.9
19/04/2025,19:00,IGI Airport,28.5562,77.1,32.8,38,975.4,16.8,Clear sky,WMO Code 0,1682,336.2,2935.5,500,15.0
19/04/2025,20:00,IGI Airport,28.5562,77.1,31.5,40,975.9,15.1,Clear sky,WMO Code 0,1719,395.8,1527.4,560,16.6
19/04/2025,21:00,IGI Airport,28.5562,77.1,30.9,42,976.5,16.2,Clear sky,WMO Code 0,1676,391.2,2078.7,563,15.3
19/04/2025,22:00,IGI Airport,28.5562,77.1,30.0,47,976.5,15.8,Clear sky,WMO Code 0,1653,365.1,3092.0,535,12.6
19/04/2025,23:00,IGI Airport,28.5562,77.1,29.2,51,976.6,15.9,Clear sky,WMO Code 0,1682,338.1,2875.9,503,10.2
20/04/2025,0:00,Anand Vihar,28.6469,77.316,28.7,53,979.9,11.7,Clear sky,WMO Code 0,505,119.2,743.2,471,12.0
20/04/2025,1:00,Anand Vihar,28.6469,77.316,28.3,54,979.6,11.1,Clear sky,WMO Code 0,525,117.8,730.2,443,11.4
20/04/2025,2:00,Anand Vihar,28.6469,77.316,27.9,55,979.3,9.5,Clear sky,WMO Code 0,542,117.8,719.0,426,11.2
20/04/2025,3:00,Anand Vihar,28.6469,77.316,27.4,57,979.4,9.7,Clear sky,WMO Code 0,555,119.0,717.1,424,11.4
20/04/2025,4:00,Anand Vihar,28.6469,77.316,27.0,59,979.3,10.5,Clear sky,WMO Code 0,563,118.3,704.1,434,11.9
20/04/2025,5:00,Anand Vihar,28.6469,77.316,26.8,61,979.6,10.8,Clear sky,WMO Code 0,569,131.8,724.6,468,13.1
20/04/2025,6:00,Anand Vihar,28.6469,77.316,27.1,67,980.4,9.7,Clear sky,WMO Code 0,581,131.3,653.8,557,15.7
20/04/2025,7:00,Anand Vihar,28.6469,77.316,28.3,62,981.0,9.4,Clear sky,WMO Code 0,589,127.1,655.7,670,19.2
20/04/2025,8:00,Anand Vihar,28.6469,77.316,30.4,55,981.4,8.2,Clear sky,WMO Code 0,596,124.3,659.4,723,20.5
20/04/2025,9:00,Anand Vihar,28.6469,77.316,33.0,45,982.0,6.8,Clear sky,WMO Code 0,600,118.7,627.7,662,17.8
20/04/2025,10:00,Anand Vihar,28.6469,77.316,35.4,36,982.3,7.2,Clear sky,WMO Code 0,601,109.7,592.3,541,12.9
20/04/2025,11:00,Anand Vihar,28.6469,77.316,37.5,27,982.2,6.5,Mainly clear,WMO Code 1,597,104.1,581.1,443,8.9
20/04/2025,12:00,Anand Vihar,28.6469,77.316,37.4,24,981.8,9.9,Mainly clear,WMO Code 1,589,95.0,542.0,396,6.6
20/04/2025,13:00,Anand Vihar,28.6469,77.316,38.2,22,980.8,10.5,Mainly clear,WMO Code 1,578,74.7,430.3,370,5.1
20/04/2025,14:00,Anand Vihar,28.6469,77.316,37.7,23,980.1,13.2,Mainly clear,WMO Code 1,564,66.4,390.2,363,4.7
20/04/2025,15:00,Anand Vihar,28.6469,77.316,36.0,29,979.7,17.2,Mainly clear,WMO Code 1,550,63.1,373.5,374,5.8
20/04/2025,16:00,Anand Vihar,28.6469,77.316,35.2,29,979.5,15.4,Clear sky,WMO Code 0,538,58.6,339.0,402,8.1
20/04/2025,17:00,Anand Vihar,28.6469,77.316,36.0,29,979.3,12.1,Clear sky,WMO Code 0,526,54.9,307.3,442,11.3
20/04/2025,18:00,Anand Vihar,28.6469,77.316,37.7,15,978.9,5.5,Clear sky,WMO Code 0,509,55.3,288.7,503,14.1
20/04/2025,19:00,Anand Vihar,28.6469,77.316,35.0,24,979.8,7.2,Clear sky,WMO Code 0,494,66.6,355.8,576,17.9
20/04/2025,20:00,Anand Vihar,28.6469,77.316,33.0,32,980.6,6.0,Clear sky,WMO Code 0,481,76.1,406.1,630,20.2
20/04/2025,21:00,Anand Vihar,28.6469,77.316,32.0,37,981.2,5.6,Clear sky,WMO Code 0,467,81.0,416.3,653,19.5
20/04/2025,22:00,Anand Vihar,28.6469,77.316,31.1,39,981.5,7.4,Clear sky,WMO Code 0,455,85.2,427.5,656,17.4
20/04/2025,23:00,Anand Vihar,28.6469,77.316,30.0,41,981.7,6.5,Clear sky,WMO Code 0,443,86.8,457.3,642,15.6
20/04/2025,0:00,Connaught Place,28.6304,77.2177,29.2,51,978.5,12.7,Clear sky,WMO Code 0,505,119.2,743.2,473,12.0
20/04/2025,1:00,Connaught Place,28.6304,77.2177,28.8,52,978.2,12.2,Clear sky,WMO Code 0,525,117.8,730.2,441,11.4
20/04/2025,2:00,Connaught Place,28.6304,77.2177,28.5,53,977.8,11.2,Clear sky,WMO Code 0,542,117.8,719.0,421,11.2
20/04/2025,3:00,Connaught Place,28.6304,77.2177,28.2,55,977.9,11.2,Clear sky,WMO Code 0,555,119.0,717.1,417,11.4
20/04/2025,4:00,Connaught Place,28.6304,77.2177,27.8,57,977.9,11.9,Clear sky,WMO Code 0,563,118.3,704.1,426,11.9
20/04/2025,5:00,Connaught Place,28.6304,77.2177,27.5,59,978.1,12.1,Clear sky,WMO Code 0,569,131.8,724.6,458,13.1
20/04/2025,6:00,Connaught Place,28.6304,77.2177,27.8,63,979.0,10.4,Clear sky,WMO Code 0,581,131.3,653.8,545,15.7
20/04/2025,7:00,Connaught Place,28.6304,77.2177,28.8,60,979.5,9.8,Clear sky,WMO Code 0,589,127.1,655.7,656,19.2
20/04/2025,8:00,Connaught Place,28.6304,77.2177,30.8,52,979.9,8.1,Clear sky,WMO Code 0,596,124.3,659.4,707,20.5
20/04/2025,9:00,Connaught Place,28.6304,77.2177,33.5,42,980.6,7.2,Clear sky,WMO Code 0,600,118.7,627.7,644,17.8
20/04/2025,10:00,Connaught Place,28.6304,77.2177,36.2,31,980.9,7.3,Clear sky,WMO Code 0,601,109.7,592.3,522,12.9
20/04/2025,11:00,Connaught Place,28.6304,77.2177,38.2,23,980.7,6.7,Mainly clear,WMO Code 1,597,104.1,581.1,421,8.9
20/04/2025,12:00,Connaught Place,28.6304,77.2177,38.6,20,980.2,8.5,Mainly clear,WMO Code 1,589,95.0,542.0,369,6.6
20/04/2025,13:00,Connaught Place,28.6304,77.2177,39.2,18,979.2,10.1,Mainly clear,WMO Code 1,578,74.7,430.3,338,5.1
20/04/2025,14:00,Connaught Place,28.6304,77.2177,39.4,18,978.3,11.2,Clear sky,WMO Code 0,564,66.4,390.2,330,4.7
20/04/2025,15:00,Connaught Place,28.6304,77.2177,37.5,25,978.0,14.7,Clear sky,WMO Code 0,550,63.1,373.5,351,5.8
20/04/2025,16:00,Connaught Place,28.6304,77.2177,35.5,28,978.0,18.2,Clear sky,WMO Code 0,538,58.6,339.0,394,8.1
20/04/2025,17:00,Connaught Place,28.6304,77.2177,36.1,26,977.8,13.3,Clear sky,WMO Code 0,526,54.9,307.3,445,11.3
20/04/2025,18:00,Connaught Place,28.6304,77.2177,38.2,17,977.6,1.8,Clear sky,WMO Code 0,509,55.3,288.7,506,14.1
20/04/2025,19:00,Connaught Place,28.6304,77.2177,36.0,19,978.4,8.2,Clear sky,WMO Code 0,494,66.6,355.8,574,17.9
20/04/2025,20:00,Connaught Place,28.6304,77.2177,34.3,27,979.2,9.1,Clear sky,WMO Code 0,481,76.1,406.1,623,20.2
20/04/2025,21:00,Connaught Place,28.6304,77.2177,33.3,32,979.8,9.0,Clear sky,WMO Code 0,467,81.0,416.3,642,19.5
20/04/2025,22:00,Connaught Place,28.6304,77.2177,32.4,35,980.1,10.2,Clear sky,WMO Code 0,455,85.2,427.5,641,17.4
20/04/2025,23:00,Connaught Place,28.6304,77.2177,31.1,38,980.4,5.2,Clear sky,WMO Code 0,443,86.8,457.3,626,15.6
20/04/2025,0:00,Dwarka,28.5882,77.0494,28.9,52,978.9,14.8,Clear sky,WMO Code 0,1711,309.2,2600.3,462,8.8
20/04/2025,1:00,Dwarka,28.5882,77.0494,28.5,53,978.8,13.8,Clear sky,WMO Code 0,1738,272.9,2227.7,427,7.9
20/04/2025,2:00,Dwarka,28.5882,77.0494,28.0,55,978.3,13.2,Clear sky,WMO Code 0,1768,244.9,1937.2,405,7.3
20/04/2025,3:00,Dwarka,28.5882,77.0494,27.9,56,978.3,13.9,Clear sky,WMO Code 0,1785,228.6,1750.9,401,7.0
20/04/2025,4:00,Dwarka,28.5882,77.0494,27.6,58,978.3,13.9,Clear sky,WMO Code 0,1784,216.5,1635.4,411,7.1
20/04/2025,5:00,Dwarka,28.5882,77.0494,27.2,60,978.7,13.5,Clear sky,WMO Code 0,1777,223.5,1598.1,438,8.1
20/04/2025,6:00,Dwarka,28.5882,77.0494,27.2,65,979.5,10.8,Clear sky,WMO Code 0,1789,228.6,1631.7,506,10.6
20/04/2025,7:00,Dwarka,28.5882,77.0494,28.4,61,980.1,10.7,Clear sky,WMO Code 0,1793,215.1,1478.9,592,13.8
20/04/2025,8:00,Dwarka,28.5882,77.0494,30.6,54,980.6,8.3,Clear sky,WMO Code 0,1787,206.3,1452.9,622,15.2
20/04/2025,9:00,Dwarka,28.5882,77.0494,33.5,41,981.1,8.3,Clear sky,WMO Code 0,1777,192.3,1400.7,547,12.9
20/04/2025,10:00,Dwarka,28.5882,77.0494,36.2,31,981.3,7.5,Clear sky,WMO Code 0,1755,163.9,1244.2,417,8.7
20/04/2025,11:00,Dwarka,28.5882,77.0494,38.3,22,981.2,6.4,Mainly clear,WMO Code 1,1720,137.4,1069.2,311,5.3
20/04/2025,12:00,Dwarka,28.5882,77.0494,39.2,17,980.4,5.9,Mainly clear,WMO Code 1,1679,117.1,916.4,255,3.5
20/04/2025,13:00,Dwarka,28.5882,77.0494,40.2,15,979.4,6.2,Clear sky,WMO Code 0,1643,85.7,689.2,223,2.6
20/04/2025,14:00,Dwarka,28.5882,77.0494,40.8,13,978.5,6.2,Clear sky,WMO Code 0,1614,77.8,644.5,217,3.2
20/04/2025,15:00,Dwarka,28.5882,77.0494,40.3,13,978.1,5.6,Clear sky,WMO Code 0,1592,75.4,631.4,245,6.4
20/04/2025,16:00,Dwarka,28.5882,77.0494,38.2,18,978.2,9.5,Clear sky,WMO Code 0,1576,68.0,542.0,299,11.1
20/04/2025,17:00,Dwarka,28.5882,77.0494,35.5,28,978.3,17.2,Clear sky,WMO Code 0,1560,69.2,549.5,361,13.2
20/04/2025,18:00,Dwarka,28.5882,77.0494,37.2,17,978.1,3.8,Clear sky,WMO Code 0,1512,107.1,895.9,438,17.6
20/04/2025,19:00,Dwarka,28.5882,77.0494,35.1,20,978.7,4.5,Clear sky,WMO Code 0,1454,171.4,1508.7,522,23.5
20/04/2025,20:00,Dwarka,28.5882,77.0494,34.5,23,979.7,12.1,Clear sky,WMO Code 0,1394,186.3,1557.2,578,26.7
20/04/2025,21:00,Dwarka,28.5882,77.0494,33.2,29,980.2,13.0,Clear sky,WMO Code 0,1395,228.6,1929.7,580,24.4
